Product Name,Product ID,Image URL,Rating,Total Reviews,Brand,Category Name,Category ID,Product URL
Schar Gluten Free Curvies Original,1000179260847,https://ui.assets-asda.com:443/dm/8008698031056,4.15,20,Schar,Dietary & Lifestyle,1215686355606,https://groceries.asda.com/product/schar-gluten-free-curvies-original/1000179260847
Popchips Barbeque Sharing Crisps,910001571669,https://ui.assets-asda.com:443/dm/5060292308203,4.6667,111,Popchips,Dietary & Lifestyle,1215686355606,https://groceries.asda.com/product/popchips-barbeque-sharing-crisps/910001571669
Walkers Monster Munch Giants Pickled Onion Crisps Sharing Bag,1000204585079,https://ui.assets-asda.com:443/dm/5000328219769,4.1667,18,Walkers,Food Cupboard,1215337189632,https://groceries.asda.com/product/walkers-monster-munch-giants-pickled-onion-crisps-sharing-bag/1000204585079
Walkers Wotsits Giants Prawn Cocktail Sharing Snacks Crisps 105g,1000360470096,https://ui.assets-asda.com:443/dm/5000328329789,4.0968,31,Walkers,Food Cupboard,1215337189632,https://groceries.asda.com/product/walkers-wotsits-giants-prawn-cocktail-sharing-snacks-crisps-105g/1000360470096
ASDA Extra Special Mature Cheddar Cheese Crumbles,1000352702453,https://ui.assets-asda.com:443/dm/5057172578979,4.6923,52,ASDA Extra Special,Food Cupboard,1215337189632,https://groceries.asda.com/product/asda-extra-special-mature-cheddar-cheese-crumbles/1000352702453
Tyrrells Sea Salt & Cider Vinegar Sharing Crisps,1000001819752,https://ui.assets-asda.com:443/dm/5060042641406,4.7143,133,Tyrrells,Food Cupboard,1215337189632,https://groceries.asda.com/product/tyrrells-sea-salt-&-cider-vinegar-sharing-crisps/1000001819752
Smiths Smiths Chipsticks Salt & Vinegar Sharing Snacks Crisps 105g,1000383163236,https://ui.assets-asda.com:443/dm/5000328334271,4.0556,18,Smiths,Food Cupboard,1215337189632,https://groceries.asda.com/product/smiths-smiths-chipsticks-salt-&-vinegar-sharing-snacks-crisps-105g/1000383163236
ASDA Trail Mix 200g,1000373536046,https://ui.assets-asda.com:443/dm/5054781718635,4.32,50,ASDA,Food Cupboard,1215337189632,https://groceries.asda.com/product/asda-trail-mix-200g/1000373536046
ASDA Free From Nacho Cheese Flavour Tortilla Chips,1000052456902,https://ui.assets-asda.com:443/dm/5054781951568,4.4167,60,ASDA Free From,Food Cupboard,1215337189632,https://groceries.asda.com/product/asda-free-from-nacho-cheese-flavour-tortilla-chips/1000052456902
ASDA Walnuts 180g,1000367592335,https://ui.assets-asda.com:443/dm/5057172886845,4.5714,42,ASDA,Food Cupboard,1215337189632,https://groceries.asda.com/product/asda-walnuts-180g/1000367592335
Doritos Loaded Pepperoni Pizza Sharing Tortilla Chips Crisps 180g,1000383111177,https://ui.assets-asda.com:443/dm/5000328016276,4,22,Doritos,Food Cupboard,1215337189632,https://groceries.asda.com/product/doritos-loaded-pepperoni-pizza-sharing-tortilla-chips-crisps-180g/1000383111177
Tyrrells Mature Cheddar and Chive Sharing Crisps,1000001819661,https://ui.assets-asda.com:443/dm/5060042641437,4.6899,129,Tyrrells,Food Cupboard,1215337189632,https://groceries.asda.com/product/tyrrells-mature-cheddar-and-chive-sharing-crisps/1000001819661
Tyrrells Sweet Chilli & Red Pepper Sharing Crisps,1000001821330,https://ui.assets-asda.com:443/dm/5060042641413,4.8594,128,Tyrrells,Food Cupboard,1215337189632,https://groceries.asda.com/product/tyrrells-sweet-chilli-&-red-pepper-sharing-crisps/1000001821330
ASDA Salt & Vinegar Flavour Potato Twists 120g,24208358,https://ui.assets-asda.com:443/dm/5050854334283,3.8429,70,ASDA,Food Cupboard,1215337189632,https://groceries.asda.com/product/asda-salt-&-vinegar-flavour-potato-twists-120g/24208358
Doritos Hot Salsa Dip,910000281163,https://ui.assets-asda.com:443/dm/5000328601380,4.35,20,Doritos,Food Cupboard,1215337189632,https://groceries.asda.com/product/doritos-hot-salsa-dip/910000281163
Doritos Nacho Cheese Dip,1000383111596,https://ui.assets-asda.com:443/dm/5000328181844,3.44,25,Doritos,Food Cupboard,1215337189632,https://groceries.asda.com/product/doritos-nacho-cheese-dip/1000383111596
Caffe Amalfi Nonna Malfi Classic Italian Breadsticks with Olive Oil 120g,1000136352492,https://ui.assets-asda.com:443/dm/5060198643286,4.6552,29,Caffe Amalfi,Food Cupboard,1215337189632,https://groceries.asda.com/product/caffe-amalfi-nonna-malfi-classic-italian-breadsticks-with-olive-oil-120g/1000136352492
ASDA Beef Flavour Potato Sticks 150g,910002726267,https://ui.assets-asda.com:443/dm/5054070853917,3.7227,119,ASDA,Food Cupboard,1215337189632,https://groceries.asda.com/product/asda-beef-flavour-potato-sticks-150g/910002726267
Doritos Triple Cheese Pizza Sharing Tortilla Chips Crisps 180g,1000383111273,https://ui.assets-asda.com:443/dm/5000328016245,3.4231,26,Doritos,Food Cupboard,1215337189632,https://groceries.asda.com/product/doritos-triple-cheese-pizza-sharing-tortilla-chips-crisps-180g/1000383111273
Tyrrells Lightly Sea Salted Sharing Crisps,1000001822005,https://ui.assets-asda.com:443/dm/5060042641000,4.7241,145,Tyrrells,Food Cupboard,1215337189632,https://groceries.asda.com/product/tyrrells-lightly-sea-salted-sharing-crisps/1000001822005
ASDA Cheesy Balls 150g,910000826745,https://ui.assets-asda.com:443/dm/5052449637984,3.275,120,ASDA,Food Cupboard,1215337189632,https://groceries.asda.com/product/asda-cheesy-balls-150g/910000826745
ASDA Onion Rings 150g,910000826621,https://ui.assets-asda.com:443/dm/5052449638011,3.6529,121,ASDA,Food Cupboard,1215337189632,https://groceries.asda.com/product/asda-onion-rings-150g/910000826621
ASDA Sour Cream & Onion Flavour Party Mix 150g,1000035227538,https://ui.assets-asda.com:443/dm/5054781741220,3.8471,85,ASDA,Food Cupboard,1215337189632,https://groceries.asda.com/product/asda-sour-cream-&-onion-flavour-party-mix-150g/1000035227538
ASDA Bacon Flavour Bites 150g,910000826691,https://ui.assets-asda.com:443/dm/5052449637991,3.8041,148,ASDA,Food Cupboard,1215337189632,https://groceries.asda.com/product/asda-bacon-flavour-bites-150g/910000826691
ASDA Lightly Salted Tortilla Chips 180g,1000003092476,https://ui.assets-asda.com:443/dm/5054781714699,3.907,86,ASDA,Food Cupboard,1215337189632,https://groceries.asda.com/product/asda-lightly-salted-tortilla-chips-180g/1000003092476
Cadbury Wispa Chocolate Dessert,1000036011923,https://ui.assets-asda.com:443/dm/4025500174934,4.2308,26,Cadbury,Chilled Food,1215660378320,https://groceries.asda.com/product/cadbury-wispa-chocolate-dessert/1000036011923
Galaxy Minstrels Milk Chocolate Buttons Pouch Bag 118g,1000383273118,https://ui.assets-asda.com:443/dm/5000159571203,0,0,Galaxy,Food Cupboard,1215337189632,https://groceries.asda.com/product/galaxy-minstrels-milk-chocolate-buttons-pouch-bag-118g/1000383273118
Cadbury Dairy Milk Fruitier & Nuttier Orange Trail Mix,1000383169635,https://ui.assets-asda.com:443/dm/7622201762674,4.02,50,Cadbury,Food Cupboard,1215337189632,https://groceries.asda.com/product/cadbury-dairy-milk-fruitier-&-nuttier-orange-trail-mix/1000383169635
Swizzels Drumstick Squashies Rhubarb & Custard Flavour 140g,1000383197820,https://ui.assets-asda.com:443/dm/5010478031791_T1,4.0625,16,Swizzels,Food Cupboard,1215337189632,https://groceries.asda.com/product/swizzels-drumstick-squashies-rhubarb-&-custard-flavour-140g/1000383197820
Cadbury Dairy Milk Fruitier & Nuttier Chocolate Trail Mix Bag,1000383169557,https://ui.assets-asda.com:443/dm/7622201762643,3.9706,102,Cadbury,Food Cupboard,1215337189632,https://groceries.asda.com/product/cadbury-dairy-milk-fruitier-&-nuttier-chocolate-trail-mix-bag/1000383169557
Rowntree's Safari Mix Sweets Sharing Bag,1000383163901,https://ui.assets-asda.com:443/dm/8593893786035,3.8571,7,Rowntree's,Food Cupboard,1215337189632,https://groceries.asda.com/product/rowntree's-safari-mix-sweets-sharing-bag/1000383163901
Maynards Bassetts Sports Mix Juicies 130g,1000383157482,https://ui.assets-asda.com:443/dm/7622201718268,4.1538,13,Maynards,Food Cupboard,1215337189632,https://groceries.asda.com/product/maynards-bassetts-sports-mix-juicies-130g/1000383157482
Barratt Wham with Sour Crystals 300g,1000290719631,https://ui.assets-asda.com:443/dm/5010511479689,3,6,Barratt,Food Cupboard,1215337189632,https://groceries.asda.com/product/barratt-wham-with-sour-crystals-300g/1000290719631
GU Inspirations Brookie Dessert ,1000383117192,https://ui.assets-asda.com:443/dm/5060425289416,2.3333,3,GU,Chilled Food,1215660378320,https://groceries.asda.com/product/gu-inspirations-brookie-dessert-/1000383117192
Skittles Squishy Cloudz Crazy Sours Sweets Pouch Bag,1000351252658,https://ui.assets-asda.com:443/dm/4009900538589_T1-1,4.3333,6,Skittles,Food Cupboard,1215337189632,https://groceries.asda.com/product/skittles-squishy-cloudz-crazy-sours-sweets-pouch-bag/1000351252658
Ritter Sport Sport Cornflakes,1000200923421,https://ui.assets-asda.com:443/dm/4000417011008,4,8,Ritter Sport,Food Cupboard,1215337189632,https://groceries.asda.com/product/ritter-sport-sport-cornflakes/1000200923421
Dr. Oetker Unicorn Confetti Sprinkle Mix,1000028747209,https://ui.assets-asda.com:443/dm/96176788,4,2,Dr. Oetker,Food Cupboard,1215337189632,https://groceries.asda.com/product/dr.-oetker-unicorn-confetti-sprinkle-mix/1000028747209
Bazooka Candy Brands Juicy Drop Blasts 140g,1000383111307,https://ui.assets-asda.com:443/dm/5011053025587,4.6,5,Bazooka Candy Brands,Food Cupboard,1215337189632,https://groceries.asda.com/product/bazooka-candy-brands-juicy-drop-blasts-140g/1000383111307
Tony's Chocolonely Littl' Bits Milk Caramel Sea Salt & Biscuit Mix 100g,1000383182687,https://ui.assets-asda.com:443/dm/8719956494437,4,1,Tony's Chocolonely,Food Cupboard,1215337189632,https://groceries.asda.com/product/tony's-chocolonely-littl'-bits-milk-caramel-sea-salt-&-biscuit-mix-100g/1000383182687
Tony's Chocolonely Littl' Bits Triple Chocolate Mix 100g,1000383182632,https://ui.assets-asda.com:443/dm/8719956494451,4.8333,6,Tony's Chocolonely,Food Cupboard,1215337189632,https://groceries.asda.com/product/tony's-chocolonely-littl'-bits-triple-chocolate-mix-100g/1000383182632
Skittles Vegan Chewy Sour Sweets Fruit Flavoured Pouch Bag,1000383182695,https://ui.assets-asda.com:443/dm/4009900546140,4.8333,6,Skittles,Food Cupboard,1215337189632,https://groceries.asda.com/product/skittles-vegan-chewy-sour-sweets-fruit-flavoured-pouch-bag/1000383182695
Aero Melts Neapolitan Ice Cream 86g,1000383215683,https://ui.assets-asda.com:443/dm/8445291009905,2.7,10,Aero,Food Cupboard,1215337189632,https://groceries.asda.com/product/aero-melts-neapolitan-ice-cream-86g/1000383215683
Tony's Chocolonely Fairtrade Milk Caramel Biscuit,1000383112483,https://ui.assets-asda.com:443/dm/8719956496684,4.4286,7,Tony's Chocolonely,Food Cupboard,1215337189632,https://groceries.asda.com/product/tony's-chocolonely-fairtrade-milk-caramel-biscuit/1000383112483
Ritter Sport Orange Chocolate Bar,1000383111401,https://ui.assets-asda.com:443/dm/4000417601018,4.5385,13,Ritter Sport,Food Cupboard,1215337189632,https://groceries.asda.com/product/ritter-sport-orange-chocolate-bar/1000383111401
Skittles Squishy Cloudz Fruits Sweets Pouch Bag,1000351252748,https://ui.assets-asda.com:443/dm/4009900538541,3.9167,12,Skittles,Food Cupboard,1215337189632,https://groceries.asda.com/product/skittles-squishy-cloudz-fruits-sweets-pouch-bag/1000351252748
Hershey's Cookies 'n' Creme,1000383111381,https://ui.assets-asda.com:443/dm/6942836723392,5,3,Hershey's,Food Cupboard,1215337189632,https://groceries.asda.com/product/hershey's-cookies-'n'-creme/1000383111381
Maynards Bassetts Wine Gums Juicies 130g,1000383157458,https://ui.assets-asda.com:443/dm/7622201718237,2.4783,23,Maynards Bassetts,Food Cupboard,1215337189632,https://groceries.asda.com/product/maynards-bassetts-wine-gums-juicies-130g/1000383157458
Thorntons Pearls Salted Caramel Chocolate Box,1000321309703,https://ui.assets-asda.com:443/dm/5016346519576,4.3333,6,Thorntons,Food Cupboard,1215337189632,https://groceries.asda.com/product/thorntons-pearls-salted-caramel-chocolate-box/1000321309703
NOMO Fruit & Crunch Choc Bar,1000150185952,https://ui.assets-asda.com:443/dm/5010775199613,4.7273,11,NOMO,Dietary & Lifestyle,1215686355606,https://groceries.asda.com/product/nomo-fruit-&-crunch-choc-bar/1000150185952
GU Limited Edition Gold Golden Blonde Chocolate,1000383167900,https://ui.assets-asda.com:443/dm/5060425289591,4.6193,176,GU,Chilled Food,1215660378320,https://groceries.asda.com/product/gu-limited-edition-gold-golden-blonde-chocolate/1000383167900
Lindt Les Grandes Milk Chocolate Hazelnut Bar 150g,1000107572027,https://ui.assets-asda.com:443/dm/7610400067317,4.9091,66,Lindt,Food Cupboard,1215337189632,https://groceries.asda.com/product/lindt-les-grandes-milk-chocolate-hazelnut-bar-150g/1000107572027
English Cheesecake Company Creamy White Chocolate & Honeycomb Cheesecake 214g,1000383189591,https://ui.assets-asda.com:443/dm/5029872020225,4.7143,7,English Cheesecake Company,Chilled Food,1215660378320,https://groceries.asda.com/product/english-cheesecake-company-creamy-white-chocolate-&-honeycomb-cheesecake-214g/1000383189591
Candy Kittens Shox Gourmet Sours Sweets,1000383163612,https://ui.assets-asda.com:443/dm/5060384263076,5,1,Candy Kittens,Food Cupboard,1215337189632,https://groceries.asda.com/product/candy-kittens-shox-gourmet-sours-sweets/1000383163612
Cadbury Caramilk Golden Caramel Chocolate Bar,1000311150736,https://ui.assets-asda.com:443/dm/7622201800475,4.0213,47,Cadbury,Food Cupboard,1215337189632,https://groceries.asda.com/product/cadbury-caramilk-golden-caramel-chocolate-bar/1000311150736
Mallow & Marsh Dark Chocolate Over Raspberry Mallows 100g,1000112907008,https://ui.assets-asda.com:443/dm/5060374400153,4.087,23,Mallow & Marsh,Food Cupboard,1215337189632,https://groceries.asda.com/product/mallow-&-marsh-dark-chocolate-over-raspberry-mallows-100g/1000112907008
Dr. Oetker Chocolatey Caramel Crunch Sprinkles Mix,1000265255376,https://ui.assets-asda.com:443/dm/96196601,4.8333,6,Dr. Oetker,Food Cupboard,1215337189632,https://groceries.asda.com/product/dr.-oetker-chocolatey-caramel-crunch-sprinkles-mix/1000265255376
Tony's Chocolonely Fairtrade Milk Creamy Hazelnut Crunch,1000383112482,https://ui.assets-asda.com:443/dm/8719956496646,4,8,Tony's Chocolonely,Food Cupboard,1215337189632,https://groceries.asda.com/product/tony's-chocolonely-fairtrade-milk-creamy-hazelnut-crunch/1000383112482
Cadbury White Chocolate Bar with Oreo,1000217105190,https://ui.assets-asda.com:443/dm/7622201121037,4.4444,9,Cadbury,Food Cupboard,1215337189632,https://groceries.asda.com/product/cadbury-white-chocolate-bar-with-oreo/1000217105190
Rowntree's Berry Hearts Sweets Sharing Bag,1000383163970,https://ui.assets-asda.com:443/dm/8593893786059,3.0588,17,Rowntree's,Food Cupboard,1215337189632,https://groceries.asda.com/product/rowntree's-berry-hearts-sweets-sharing-bag/1000383163970
Toblerone Cheesecakes 2 x 85g (170g),1000372790524,https://ui.assets-asda.com:443/dm/5412949097105,4.4,10,Toblerone,Chilled Food,1215660378320,https://groceries.asda.com/product/toblerone-cheesecakes-2-x-85g-(170g)/1000372790524
Dr. Oetker Chocolatey Sprinkles Mix,1000357303748,https://ui.assets-asda.com:443/dm/96199152,5,4,Dr. Oetker,Food Cupboard,1215337189632,https://groceries.asda.com/product/dr.-oetker-chocolatey-sprinkles-mix/1000357303748
Ritter Sport Rum Raisins Hazelnuts 100g,1000118273158,https://ui.assets-asda.com:443/dm/4000417012005,4.7619,21,Ritter Sport,Food Cupboard,1215337189632,https://groceries.asda.com/product/ritter-sport-rum-raisins-hazelnuts-100g/1000118273158
Skittles Sweets Dessert Flavoured Treat Bag,1000383164270,https://ui.assets-asda.com:443/dm/4009900544788,4.4545,11,Skittles,Food Cupboard,1215337189632,https://groceries.asda.com/product/skittles-sweets-dessert-flavoured-treat-bag/1000383164270
McVitie's Blissfuls Belgian Milk Chocolate & Caramel Biscuits 172g,1000383174672,https://ui.assets-asda.com:443/dm/5000168040783,4.8065,62,McVitie's,Food Cupboard,1215337189632,https://groceries.asda.com/product/mcvitie's-blissfuls-belgian-milk-chocolate-&-caramel-biscuits-172g/1000383174672
Candy Kittens Sour Watermelon Gourmet Sweets 140g,1000371054706,https://ui.assets-asda.com:443/dm/5060384262901,4,6,Candy Kittens,Food Cupboard,1215337189632,https://groceries.asda.com/product/candy-kittens-sour-watermelon-gourmet-sweets-140g/1000371054706
ASDA 20 Wafer Curls,1000383167748,https://ui.assets-asda.com:443/dm/5063089158760,4,11,ASDA,Food Cupboard,1215337189632,https://groceries.asda.com/product/asda-20-wafer-curls/1000383167748
McVitie's Blissfuls Belgian Milk Chocolate & Hazelnut Biscuits 172g,1000383174616,https://ui.assets-asda.com:443/dm/5000168040806,4.7377,61,McVitie's,Food Cupboard,1215337189632,https://groceries.asda.com/product/mcvitie's-blissfuls-belgian-milk-chocolate-&-hazelnut-biscuits-172g/1000383174616
Ritter Sport Sport Nut Selection Dark Whole Hazelnuts,1000383111234,https://ui.assets-asda.com:443/dm/4000417702005,5,16,Ritter Sport,Food Cupboard,1215337189632,https://groceries.asda.com/product/ritter-sport-sport-nut-selection-dark-whole-hazelnuts/1000383111234
Rowntree's Tropical Tots Vegan Friendly Sweets Sharing Bag,1000383163957,https://ui.assets-asda.com:443/dm/7613287933003,4.8,5,Rowntree's,Food Cupboard,1215337189632,https://groceries.asda.com/product/rowntree's-tropical-tots-vegan-friendly-sweets-sharing-bag/1000383163957
Reese's Pieces Peanut Butter In a Crunchy Shell,1000383111191,https://ui.assets-asda.com:443/dm/0753854584140,2.4706,17,Reese's,Food Cupboard,1215337189632,https://groceries.asda.com/product/reese's-pieces-peanut-butter-in-a-crunchy-shell/1000383111191
Cadbury Dairy Milk Buttons Mint Chocolate Bag,1000383108824,https://ui.assets-asda.com:443/dm/7622201789442,3.875,8,Cadbury,Food Cupboard,1215337189632,https://groceries.asda.com/product/cadbury-dairy-milk-buttons-mint-chocolate-bag/1000383108824
Mallow & Marsh Milk Chocolate Over Vanilla Mallows 100g,1000112907115,https://ui.assets-asda.com:443/dm/5060374400177,3.6522,23,Mallow & Marsh,Food Cupboard,1215337189632,https://groceries.asda.com/product/mallow-&-marsh-milk-chocolate-over-vanilla-mallows-100g/1000112907115
