website|product_url|product_name|brand|original_price|sale_price|category|product_sku|total_number_of_reviews|1_star|2_star|3_star|4_star|5_star|date_of_purchase|place_of_purchase|review_title|review_text
MMLaFleur|https://mmlafleur.com/products/mel-ivory|Mel Pointelle Cardigan - Cotton Silk Knit :: Ivory|||199|Tops|7675709194435|5|0|0|0|0|5|2024-04-02||Gorgeous!|Love this cardigan and matching sleeveless shell. Looks great with black Milo jeans!
MMLaFleur|https://mmlafleur.com/products/crimmins-ivory|Crimmins Pointelle Tank - Cotton Silk Knit :: Ivory|||149|Tops|7675709522115|10|0|0|0|3|7|2025-04-30||I love this top so|"I love this top so much that I purchased it in both colors. I will say that I am partial to wearing natural fibers and so I prefer the cotton silk knits as opposed to Eco Soft Wave. (As much as I love the beautiful drapey look of ESW, I don't like how it feels on my skin. ) 
Please keep producing the pointelle tops and sweaters!"
MMLaFleur|https://mmlafleur.com/products/crimmins-ivory|Crimmins Pointelle Tank - Cotton Silk Knit :: Ivory|||149|Tops|7675709522115|10|0|0|0|3|7|2024-12-15||This was a lovely sweater|This was a lovely sweater but I returned it. I had to order the large size for my torso but the sleeve hole was then too big and gapped in the front.
MMLaFleur|https://mmlafleur.com/products/crimmins-ivory|Crimmins Pointelle Tank - Cotton Silk Knit :: Ivory|||149|Tops|7675709522115|10|0|0|0|3|7|2024-04-14||High quality versatile top|I really love this top so much. I’m thinking of buying a second one for when it wears out. It looks great under a suit jacket and it is also perfect for evening attire. The fabric is very soft and fit excellent.
MMLaFleur|https://mmlafleur.com/products/crimmins-ivory|Crimmins Pointelle Tank - Cotton Silk Knit :: Ivory|||149|Tops|7675709522115|10|0|0|0|3|7|2024-04-14||Gorgeous!|Love this shell- the stitching detail is divine.
MMLaFleur|https://mmlafleur.com/products/nejvi-softwave-black|Nejvi Top - Eco Soft Wave :: Black|||199|Tops|7081787916483|76|3|5|4|15|49|2024-11-18||Obsessed with this shirt! It's|Obsessed with this shirt! It's very form fitting. I love the sleeves and the cinched waist effect. I hope to get some other colors too :)
MMLaFleur|https://mmlafleur.com/products/nejvi-softwave-black|Nejvi Top - Eco Soft Wave :: Black|||199|Tops|7081787916483|76|3|5|4|15|49|2024-09-27||This is a statement top|This is a statement top that looks as good tucked in as untucked. The silk version elevates it to the next level. Would love to see a silk version in greens / blues / purples!
MMLaFleur|https://mmlafleur.com/products/nejvi-softwave-black|Nejvi Top - Eco Soft Wave :: Black|||199|Tops|7081787916483|76|3|5|4|15|49|2024-09-27||This top fits perfectly and|This top fits perfectly and is flattering. I like that it doesn’t need to be tucked in, yet isn’t cropped. It falls right at the hip and has a clean look, gives some tummy coverage and creates a nice waist.
MMLaFleur|https://mmlafleur.com/products/nejvi-softwave-black|Nejvi Top - Eco Soft Wave :: Black|||199|Tops|7081787916483|76|3|5|4|15|49|2024-09-26||Flattering top that is a|Flattering top that is a lovely option for the office and for date night
MMLaFleur|https://mmlafleur.com/products/nejvi-softwave-black|Nejvi Top - Eco Soft Wave :: Black|||199|Tops|7081787916483|76|3|5|4|15|49|2024-09-19||The best aspect of this|The best aspect of this blouse was the silk fabric which feels wonderful and drapes nicely. I did not end up keeping this blouse because I look putrid in this shade of green. Although I suspected this might be true, I chose to chance it as I was attracted to the pattern, which was both pretty and likely to hide stains. Great blouse for someone with compatible coloring.
MMLaFleur|https://mmlafleur.com/products/tonya-white|Tonya Top - Knit Poplin :: White|||259|Tops|7686783992003|7|0|1|0|1|5|2025-05-13||The knit poplin is wonderful!|The knit poplin is wonderful! I love the look of a button down but have never been a fan of the crunchy feeling. This is perfect. Looks really polished. Highly recommend!
MMLaFleur|https://mmlafleur.com/products/owen-t-shirt-pima-cotton-black|Owen T-Shirt - Organic Pima Cotton :: Black|||90|Tops|7606373187779|99|1|2|6|21|69|2025-05-12||Excellent basic black tee.|Excellent basic black tee.
MMLaFleur|https://mmlafleur.com/products/owen-t-shirt-pima-cotton-black|Owen T-Shirt - Organic Pima Cotton :: Black|||90|Tops|7606373187779|99|1|2|6|21|69|2025-05-03||Classic Tee|I love this tshirt so bought it in. ” Black. It is a classic cut out of quality material. I wash them in cold and lay flat to dry and they stay very fresh looking. Great for work with trousers or a casual outfit as well.
MMLaFleur|https://mmlafleur.com/products/owen-t-shirt-pima-cotton-black|Owen T-Shirt - Organic Pima Cotton :: Black|||90|Tops|7606373187779|99|1|2|6|21|69|2025-05-01||Returned to buy more of|Returned to buy more of this t shirt. Beautiful fabric. Washes well. (Cold, line dry. ) Of note, this year I found the sizing to be noticably more fitted. Not as generous as last year. Less boxy. If you prefer the boxy, generous fit of former styling, consider sizing up one size.
MMLaFleur|https://mmlafleur.com/products/owen-t-shirt-pima-cotton-black|Owen T-Shirt - Organic Pima Cotton :: Black|||90|Tops|7606373187779|99|1|2|6|21|69|2025-04-21||Owen is my favorite MM|Owen is my favorite MM La Fleur t-shirt. I wish there were more colors to choose from, but I have black and white and wear them frequently for both work and weekend.
MMLaFleur|https://mmlafleur.com/products/owen-t-shirt-pima-cotton-black|Owen T-Shirt - Organic Pima Cotton :: Black|||90|Tops|7606373187779|99|1|2|6|21|69|2025-04-04||I never thought I would|I never thought I would spend this much on a t shirt but I am very pleased with the quality, fit and washability. Another win from this company!
MMLaFleur|https://mmlafleur.com/products/emmy-black|Emmy Top - Eco Soft Wave :: Black|||199|Tops|7899028684995|45|1|4|4|7|29|2025-05-13||Another great staple from MM|Another great staple from MM Lafleur
MMLaFleur|https://mmlafleur.com/products/emmy-black|Emmy Top - Eco Soft Wave :: Black|||199|Tops|7899028684995|45|1|4|4|7|29|2025-04-22||Beautiful and practical|The Emmy top is really beautiful. It fits true to size. The cut of the neckline and the lining ensure that it not revealing. The alabaster is a lovely off-white color that will be easy to wardrobe with other clothes. The fabric drapes beautifully. It makes for an elegant look.
MMLaFleur|https://mmlafleur.com/products/emmy-black|Emmy Top - Eco Soft Wave :: Black|||199|Tops|7899028684995|45|1|4|4|7|29|2024-10-26||Great top. Have it in|Great top. Have it in 2 colors now - I wear this weekly for work under a blazer!
MMLaFleur|https://mmlafleur.com/products/emmy-black|Emmy Top - Eco Soft Wave :: Black|||199|Tops|7899028684995|45|1|4|4|7|29|2024-07-30||Another Wonderful MM Shirt!|Love this shirt. It’s true to size and has a very flattering it. Love how breathable the material is.
MMLaFleur|https://mmlafleur.com/products/emmy-black|Emmy Top - Eco Soft Wave :: Black|||199|Tops|7899028684995|45|1|4|4|7|29|2024-07-25|||The color is perfect
MMLaFleur|https://mmlafleur.com/products/gia-river-ivory|Gia Vacation Top - Soft Stripe :: River/Ivory|||269|Tops|8067011969219|1|0|0|0|0|1|2025-05-05||Beautiful top. Love the uniqueness|Beautiful top. Love the uniqueness of the design. Looks good tucked it or not. Too low on my for work but perfect for dinner out and weekends
MMLaFleur|https://mmlafleur.com/products/kylan-river-ivory|Kylan Vacation Top - Soft Stripe :: River/Ivory|||249|Tops|8067012034755|4|1|0|0|2|1|2025-05-27||Very flattering top, easy to|Very flattering top, easy to wear and care for.
MMLaFleur|https://mmlafleur.com/products/kylan-river-ivory|Kylan Vacation Top - Soft Stripe :: River/Ivory|||249|Tops|8067012034755|4|1|0|0|2|1|2025-05-25||Roomy fit, comfortable, wrinkles steam|Roomy fit, comfortable, wrinkles steam out quickly. Fabric not as soft as other tops and shirts I have from MM Lafleur.
MMLaFleur|https://mmlafleur.com/products/rae-black-white|Rae Day-to-Night Top - Mini Chevron Knit :: Black/White|||269|Tops|8080656761027|5|0|0|0|0|5|2025-06-01||Day to night for real!|"This top is worth every penny!
Beautiful fit and fabric and the cut is very sexy!
I’m 5’4” about 130 lbs and I wear a size small. 
Day to night for real!!
Love it!"
MMLaFleur|https://mmlafleur.com/products/rae-black-white|Rae Day-to-Night Top - Mini Chevron Knit :: Black/White|||269|Tops|8080656761027|5|0|0|0|0|5|2025-05-02||Gorgeous new top! Very soft|Gorgeous new top! Very soft knit, too heavy for summer but perfect other seasons. It feels a bit thick but does not look at all bulky on. I am between sizes. I sized up on other recommendations, but would have been fine sizing down too, very stretchy.
MMLaFleur|https://mmlafleur.com/products/rae-black-white|Rae Day-to-Night Top - Mini Chevron Knit :: Black/White|||269|Tops|8080656761027|5|0|0|0|0|5|2024-01-27||Lovely stuff -- as usual :)|The Rae Top is lovely. Love the intensity of the color and the sheen of the fabric. Based on other reviews, I sized up and I'm glad I did. It's a close fit, landing at the waist, prolly because of my shape. Hoping to see this in other brilliant colors soon!
MMLaFleur|https://mmlafleur.com/products/rae-black-white|Rae Day-to-Night Top - Mini Chevron Knit :: Black/White|||269|Tops|8080656761027|5|0|0|0|0|5|2023-11-30||Gorgeous and flattering top|Love this and love the color. Normally a small in MM LaFleur tops, I sized up after trying the small on and it was skintight in an uncomfortable way. Medium was ever so slightly looser than I’d want, but still fit very nicely. Would love to see this knit in other colors and cuts.
MMLaFleur|https://mmlafleur.com/products/rae-black-white|Rae Day-to-Night Top - Mini Chevron Knit :: Black/White|||269|Tops|8080656761027|5|0|0|0|0|5|2023-11-16||Soft and Easy!|Great top for a variety of looks. It is soft against the skin, and the color goes with more than you think. I also love it for travel - no wrinkles or fuss!
MMLaFleur|https://mmlafleur.com/products/st-james-marine-ecru|Saint James Etrille II Short Sleeve - Jersey :: Marine/Ecru|||129|Tops|8135340556483|3|0|0|0|0|3|2025-05-05||Cute and high quality shirt|I love this t-shirt, took MM a while to get into the stripe/Breton look, but this offering is top notch. Great quality. Fit and proportion is good, but I had to size up. Would guess one size up for a fitted look, two if you want it to be looser. Wish this came in a black and white stripe as well
MMLaFleur|https://mmlafleur.com/products/st-james-marine-ecru|Saint James Etrille II Short Sleeve - Jersey :: Marine/Ecru|||129|Tops|8135340556483|3|0|0|0|0|3|2025-04-27||Great shirt! I can wear|Great shirt! I can wear it to work or for a night at home with family. I wash it in cold water and air dry. I have not noticed any shrinkage. I am very happy with my purchase.
MMLaFleur|https://mmlafleur.com/products/st-james-marine-ecru|Saint James Etrille II Short Sleeve - Jersey :: Marine/Ecru|||129|Tops|8135340556483|3|0|0|0|0|3|2025-04-12||Perfect. True to size. Comfortable.|Perfect. True to size. Comfortable. Will get a lot of wear from it.
MMLaFleur|https://mmlafleur.com/products/lisey-cami-sahara-print-washable-silk-tan-black|Lisey Cami - Washable Silk :: Sahara Print|||139|Tops|7675778826435|29|2|0|0|4|23|2025-05-06||Love be fit and the|Love be fit and the adjustable straps!
MMLaFleur|https://mmlafleur.com/products/lisey-cami-sahara-print-washable-silk-tan-black|Lisey Cami - Washable Silk :: Sahara Print|||139|Tops|7675778826435|29|2|0|0|4|23|2024-10-23||Great to wear under a|Great to wear under a blazer or just pair with jeans can dress up from day to night.
MMLaFleur|https://mmlafleur.com/products/lisey-cami-sahara-print-washable-silk-tan-black|Lisey Cami - Washable Silk :: Sahara Print|||139|Tops|7675778826435|29|2|0|0|4|23|2024-08-10||Cute cami and very comfortable!|Cute cami and very comfortable!
MMLaFleur|https://mmlafleur.com/products/lisey-cami-sahara-print-washable-silk-tan-black|Lisey Cami - Washable Silk :: Sahara Print|||139|Tops|7675778826435|29|2|0|0|4|23|2024-08-06||Versatile and fun tank.|Versatile and fun tank.
MMLaFleur|https://mmlafleur.com/products/lisey-cami-sahara-print-washable-silk-tan-black|Lisey Cami - Washable Silk :: Sahara Print|||139|Tops|7675778826435|29|2|0|0|4|23|2024-07-26||Elegant and cool for Summer|Elegant and cool for Summer
MMLaFleur|https://mmlafleur.com/products/st-james-neige-gitane|Saint James Galathee II 3/4 Sleeve - Jersey :: Neige/Gitane|||129|Tops|8135340523715|3|0|0|0|0|3|2025-05-05||Cute and high quality shirt|I love this t-shirt, took MM a while to get into the stripe/Breton look, but this offering is top notch. Great quality. Fit and proportion is good, but I had to size up. Would guess one size up for a fitted look, two if you want it to be looser. Wish this came in a black and white stripe as well
MMLaFleur|https://mmlafleur.com/products/st-james-neige-gitane|Saint James Galathee II 3/4 Sleeve - Jersey :: Neige/Gitane|||129|Tops|8135340523715|3|0|0|0|0|3|2025-04-27||Great shirt! I can wear|Great shirt! I can wear it to work or for a night at home with family. I wash it in cold water and air dry. I have not noticed any shrinkage. I am very happy with my purchase.
MMLaFleur|https://mmlafleur.com/products/st-james-neige-gitane|Saint James Galathee II 3/4 Sleeve - Jersey :: Neige/Gitane|||129|Tops|8135340523715|3|0|0|0|0|3|2025-04-12||Perfect. True to size. Comfortable.|Perfect. True to size. Comfortable. Will get a lot of wear from it.
MMLaFleur|https://mmlafleur.com/products/aubry-aqua|Aubry Layering Tank - Organic Ribbed Pima Cotton :: Aqua|||70|Tops|8075471061187|16|0|0|0|0|16|2025-06-08||This aqua color is gorgeous.|This aqua color is gorgeous. I bought it as soon as I saw it and I love this shade. More in this color please! The tank is well made. I sized up because I do not like my tees to be too form fitting. This is a great basic that I will wear over and over this summer.
MMLaFleur|https://mmlafleur.com/products/aubry-aqua|Aubry Layering Tank - Organic Ribbed Pima Cotton :: Aqua|||70|Tops|8075471061187|16|0|0|0|0|16|2025-05-23||So glad to see a|So glad to see a fun summer aqua color in the mix at MM. I find the fit of their Pima to be incredibly varied - a L in one thing dwarfs me but an XL in something else is just right. Thankfully for this top it’s more true to size. Nice rib knit that looks like it will retain its shape over time.
MMLaFleur|https://mmlafleur.com/products/aubry-black|Aubry Layering Tank - Organic Ribbed Pima Cotton :: Black|||70|T-Shirts|8075471945923|16|0|0|0|0|16|2025-06-08||This aqua color is gorgeous.|This aqua color is gorgeous. I bought it as soon as I saw it and I love this shade. More in this color please! The tank is well made. I sized up because I do not like my tees to be too form fitting. This is a great basic that I will wear over and over this summer.
